"PVWatts: Hourly PV Performance Data"
"Requested Location:","toulouse"
"Location:","MONTPELLIER, FRANCE"
"Lat (deg N):","43.58"
"Lng (deg E):","3.97"
"Elev (m):","6"
"DC System Size (kW):","7.29"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","13"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","19","2","0","0","2.5","3.1","0","2.5","0","0"
"1","19","3","0","0","1.2","3.1","0","1.2","0","0"
"1","19","4","0","0","2","3","0","2","0","0"
"1","19","5","0","0","3.4","2.5","0","3.4","0","0"
"1","19","6","0","0","4.9","2.1","0","4.9","0","0"
"1","19","7","0","0","6","5.1","0","6","0","0"
"1","19","8","0","12","7.1","5.6","11.645","5.978","79.534","40.895"
"1","19","9","0","57","8.2","6.2","56.941","7.952","385.589","341.082"
"1","19","10","41","130","9","7.2","157.693","10.428","1048.084","989.24"
"1","19","11","108","185","10","10.8","260.482","12.42","1716.101","1640.534"
"1","19","12","113","235","10","13.9","326.082","12.75","2151.283","2063.598"
"1","19","13","181","203","10","14.9","336.265","12.742","2211.939","2122.488"
"1","19","14","159","174","10","13.8","281.13","12.332","1846.107","1767.021"
"1","19","15","81","133","8.8","13.9","179.711","10.046","1188.003","1125.845"
"1","19","16","53","66","7.9","11","87.066","8.203","569.783","521.515"
"1","19","17","0","7","7","8.2","6.788","6.131","46.332","8.301"
"1","19","18","0","0","6.3","12.9","0","6.3","0","0"
"1","19","19","0","0","6","10.8","0","6","0","0"
"1","19","20","0","0","6","8.7","0","6","0","0"
"1","19","21","0","0","5.6","9.8","0","5.6","0","0"
"1","19","22","0","0","6","8.7","0","6","0","0"
"1","19","23","0","0","6","9.7","0","6","0","0"
"1","20","0","0","0","5.2","8.2","0","5.2","0","0"
"1","20","1","0","0","5","8.2","0","5","0","0"
"1","20","2","0","0","4.7","7.2","0","4.7","0","0"
"1","20","3","0","0","4.4","6.2","0","4.4","0","0"
"1","20","4","0","0","4","5.1","0","4","0","0"
"1","20","5","0","0","2","4.1","0","2","0","0"
"1","20","6","0","0","4","6.2","0","4","0","0"
"1","20","7","0","0","3","5.1","0","3","0","0"
"1","20","8","0","14","4","4.1","13.59","2.646","94.153","55.245"
"1","20","9","130","83","4.3","2.1","136.49","6.004","888.191","833.013"
"1","20","10","366","122","5.6","4.6","318.485","10.904","2055.993","1971.044"
"1","20","11","513","134","7","7.2","455.385","13.393","2947.586","2835.225"
"1","20","12","644","108","7.8","9.8","538.583","14.185","3488.26","3357.301"
"1","20","13","649","103","8","11.8","533.218","13.597","3459.969","3330.021"
"1","20","14","431","157","8","8.7","427.322","13.428","2768.086","2661.57"
"1","20","15","361","108","8","8.2","293.036","11.605","1874.777","1794.904"
"1","20","16","87","70","7","7.2","105.44","7.832","683.123","632.455"
"1","20","17","0","8","5","6.1","7.759","3.986","53.45","15.289"
"1","20","18","0","0","4.5","6.2","0","4.5","0","0"
"1","20","19","0","0","4","5.1","0","4","0","0"
"1","20","20","0","0","2","5.1","0","2","0","0"
"1","20","21","0","0","2.9","5.1","0","2.9","0","0"
"1","20","22","0","0","2","7.2","0","2","0","0"
"1","20","23","0","0","2","6.1","0","2","0","0"
"1","21","0","0","0","2.8","5.1","0","2.8","0","0"
"1","21","1","0","0","2.6","5.1","0","2.6","0","0"
"1","21","2","0","0","2.3","5.1","0","2.3","0","0"
"1","21","3","0","0","2.1","5.1","0","2.1","0","0"
"1","21","4","0","0","0","3","0","0","0","0"
"1","21","5","0","0","-2","2","0","-2","0","0"
"1","21","6","0","0","-1.8","1","0","-1.8","0","0"
"1","21","7","0","0","-2","2","0","-2","0","0"
"1","21","8","0","15","-1","3","14.563","-2.587","103.138","64.064"
"1","21","9","131","84","2","3.1","138.016","3.561","907.955","852.331"
"1","21","10","364","124","4.3","4.1","320.389","10.006","2077.937","1992.362"
"1","21","11","512","135","6.6","5.2","457.106","14.491","2945.419","2833.129"
"1","21","12","649","105","8.9","6.2","540.194","17.595","3446.03","3316.577"
"1","21","13","638","107","10","5.1","532.717","19.821","3362.768","3236.258"
"1","21","14","423","160","11","3","427.368","21.038","2676.373","2572.779"
"1","21","15","359","110","10.6","3.1","295.444","17.116","1846.165","1767.077"
"1","21","16","88","72","9","3","108.161","10.659","692.834","641.957"
"1","21","17","0","8","7","1","7.759","5.177","53.177","15.02"
"1","21","18","0","0","7","3.1","0","7","0","0"
"1","21","19","0","0","5","4.1","0","5","0","0"
"1","21","20","0","0","4","5.1","0","4","0","0"
"1","21","21","0","0","3.3","4.1","0","3.3","0","0"
"1","21","22","0","0","2","3","0","2","0","0"
"1","21","23","0","0","1","5.1","0","1","0","0"
"1","22","0","0","0","2.6","5.1","0","2.6","0","0"
"1","22","1","0","0","1","4.1","0","1","0","0"
"1","22","2","0","0","1.4","4.1","0","1.4","0","0"
"1","22","3","0","0","1.8","4.1","0","1.8","0","0"
"1","22","4","0","0","1","4.1","0","1","0","0"
"1","22","5","0","0","-1","2","0","-1","0","0"
"1","22","6","0","0","1.2","3.1","0","1.2","0","0"
"1","22","7","0","0","2","4.1","0","2","0","0"
"1","22","8","0","15","3","4.1","14.562","1.662","101.312","62.271"
"1","22","9","133","85","4.6","3.1","139.883","6.22","909.935","854.266"
"1","22","10","364","125","7","4.1","322.191","12.762","2065.388","1980.171"
"1","22","11","512","137","8","4.1","460.558","17.177","2933.24","2821.352"
"1","22","12","651","106","8.9","3.1","544.412","21.432","3413.658","3285.354"
"1","22","13","645","106","9.9","3","538.001","22.617","3353.542","3227.356"
"1","22","14","427","161","11","3","432.088","21.164","2705.333","2600.821"
"1","22","15","362","112","11.1","3.1","300.164","17.739","1871.944","1792.148"
"1","22","16","92","74","10","2","111.815","12.13","711.509","660.229"
"1","22","17","0","9","8","3","8.73","6.665","59.45","21.179"
"1","22","18","0","0","5.8","2.1","0","5.8","0","0"
"1","22","19","0","0","4","2","0","4","0","0"
"1","22","20","0","0","3","2","0","3","0","0"
"1","22","21","0","0","1","2.1","0","1","0","0"
"1","22","22","0","0","0.4","1.7","0","0.4","0","0"
"1","22","23","0","0","-0.2","1.4","0","-0.2","0","0"
"1","23","0","0","0","-0.8","1","0","-0.8","0","0"
"1","23","1","0","0","-1.5","1","0","-1.5","0","0"
"1","23","2","0","0","-2.3","1","0","-2.3","0","0"
"1","23","3","0","0","-3","1","0","-3","0","0"
"1","23","4","0","0","-3","2","0","-3","0","0"
"1","23","5","0","0","-4","2","0","-4","0","0"
"1","23","6","0","0","-4","1","0","-4","0","0"
"1","23","7","0","0","-4","1","0","-4","0","0"
"1","23","8","0","16","-4","1","15.535","-6.32","111.734","72.5"
"1","23","9","135","86","-1","2.1","141.76","0.838","943.745","887.308"
"1","23","10","364","126","3","3","324.024","9.561","2107.794","2021.363"
"1","23","11","468","155","6","3","455.835","16.239","2920.857","2809.376"
"1","23","12","637","113","8","2.1","545.108","22.24","3407.496","3279.41"
"1","23","13","641","108","8","2","539.716","22.61","3365.933","3239.312"
"1","23","14","424","164","10","2","434.983","21.763","2717.532","2612.632"
"1","23","15","415","97","9.8","2.1","309.421","17.703","1922.584","1841.388"
"1","23","16","94","76","9","2","114.859","11.243","734.2","682.428"
"1","23","17","0","10","6","2","9.702","4.517","66.68","28.277"
"1","23","18","0","0","3.1","2.1","0","3.1","0","0"
"1","23","19","0","0","2","2","0","2","0","0"
"1","23","20","0","0","1","1","0","1","0","0"
"1","23","21","0","0","-0.6","2.1","0","-0.6","0","0"
"1","23","22","0","0","-1.1","1.7","0","-1.1","0","0"
"1","23","23","0","0","-1.6","1.4","0","-1.6","0","0"
"1","24","0","0","0","-2.1","1","0","-2.1","0","0"
"1","24","1","0","0","-2.7","0.7","0","-2.7","0","0"
"1","24","2","0","0","-3.3","0.3","0","-3.3","0","0"
"1","24","3","0","0","-3.9","0","0","-3.9","0","0"
"1","24","4","0","0","-4","1","0","-4","0","0"
"1","24","5","0","0","-4","1","0","-4","0","0"
"1","24","6","0","0","-4.3","2.1","0","-4.3","0","0"
"1","24","7","0","0","-5","2","0","-5","0","0"
"1","24","8","0","16","-4","2","15.535","-5.835","111.509","72.28"
"1","24","9","137","88","-1.4","2.1","144.871","0.526","966.317","909.364"
"1","24","10","365","128","4","2","327.459","11.559","2112.743","2026.17"
"1","24","11","466","157","7","1","458.042","21.143","2871.275","2761.418"
"1","24","12","643","110","9.4","3.1","547.551","21.99","3427.458","3298.665"
"1","24","13","632","112","10","4.1","540.456","21.388","3391.617","3264.092"
"1","24","14","552","114","10.1","4.1","457.951","19.683","2876.915","2766.875"
"1","24","15","412","99","10.3","4.1","311.589","16.521","1948.813","1866.886"
"1","24","16","132","71","9","3","120.826","11.016","762.069","709.69"
"1","24","17","0","10","7","2","9.701","5.554","66.381","27.984"
"1","24","18","0","0","4.5","2.1","0","4.5","0","0"
"1","24","19","0","0","2","2","0","2","0","0"
"1","24","20","0","0","2","1","0","2","0","0"
"1","24","21","0","0","-0.1","1","0","-0.1","0","0"
"1","24","22","0","0","-1","1","0","-1","0","0"
"1","24","23","0","0","-1.5","1","0","-1.5","0","0"
"1","25","0","0","0","-2","1","0","-2","0","0"
"1","25","1","0","0","-2.3","0.7","0","-2.3","0","0"
"1","25","2","0","0","-2.7","0.3","0","-2.7","0","0"
"1","25","3","0","0","-3","0","0","-3","0","0"
"1","25","4","0","0","-4","2","0","-4","0","0"
"1","25","5","0","0","-4","0","0","-4","0","0"
"1","25","6","0","0","-4","0","0","-4","0","0"
"1","25","7","0","0","-4","0","0","-4","0","0"
"1","25","8","0","17","-3","1","16.508","-5.27","118.218","78.864"
"1","25","9","137","89","-0.8","1","146.085","1.54","970.909","913.851"
"1","25","10","427","108","4","0","336.614","16.631","2114.247","2027.63"
"1","25","11","543","126","7","0","470.581","26.012","2877.394","2767.338"
"1","25","12","631","114","7.5","3.1","546.194","20.126","3450.368","3320.762"
"1","25","13","509","161","8","2","514.837","21.955","3231.201","3109.271"
"1","25","14","443","140","9","2","422.641","20.37","2655.571","2552.635"
"1","25","15","252","121","8.3","3.1","256.317","13.871","1640.665","1567.101"
"1","25","16","75","72","7.1","2.5","103.853","8.66","675.366","624.864"
"1","25","17","0","10","6","2","9.701","4.474","66.688","28.284"
"1","25","18","0","0","5","2.1","0","5","0","0"
"1","25","19","0","0","4","0","0","4","0","0"
"1","25","20","0","0","3","1","0","3","0","0"
"1","25","21","0","0","1.7","1","0","1.7","0","0"
"1","25","22","0","0","1","1","0","1","0","0"
"1","25","23","0","0","1","3","0","1","0","0"
"1","26","0","0","0","1","3.1","0","1","0","0"
"1","26","1","0","0","0","1","0","0","0","0"
"1","26","2","0","0","0","1","0","0","0","0"
"1","26","3","0","0","0.1","1","0","0.1","0","0"
"1","26","4","0","0","0","1","0","0","0","0"
"1","26","5","0","0","0","2","0","0","0","0"
"1","26","6","0","0","-0.6","4.1","0","-0.6","0","0"
"1","26","7","0","0","0","1","0","0","0","0"
"1","26","8","0","17","1","2","16.507","-0.759","116.02","76.707"
"1","26","9","180","80","3.9","1","153.797","6.522","989.23","931.751"
"1","26","10","375","114","4","2","318.707","11.351","2055.905","1970.959"
"1","26","11","366","156","12","2","393.351","21.873","2462.512","2365.567"
"1","26","12","202","210","13.3","3.1","360.726","21.271","2284.805","2193.208"
"1","26","13","96","205","14.1","3","279.396","20.126","1783.809","1706.421"
"1","26","14","11","152","15","3","159.968","17.932","1034.945","976.407"
"1","26","15","0","58","14","2","56.372","14.128","371.475","327.25"
"1","26","16","0","62","14","2","62.258","13.919","410.652","365.644"
"1","26","17","0","10","12","2","9.701","10.428","64.984","26.612"
"1","26","18","0","0","10.2","2.1","0","10.2","0","0"
"1","26","19","0","0","8","3","0","8","0","0"
"1","26","20","0","0","8","3","0","8","0","0"
"1","26","21","0","0","8.4","2.1","0","8.4","0","0"
"1","26","22","0","0","7","3","0","7","0","0"
"1","26","23","0","0","7","2","0","7","0","0"
"1","27","0","0","0","6.7","4.1","0","6.7","0","0"
"1","27","1","0","0","5.9","2.7","0","5.9","0","0"
"1","27","2","0","0","5.1","1.4","0","5.1","0","0"
"1","27","3","0","0","4.3","0","0","4.3","0","0"
"1","27","4","0","0","3","0","0","3","0","0"
"1","27","5","0","0","4","2","0","4","0","0"
"1","27","6","0","0","3.2","0","0","3.2","0","0"
"1","27","7","0","0","3","2","0","3","0","0"
"1","27","8","0","18","3","2","17.48","1.295","121.801","82.38"
"1","27","9","161","88","6.2","1","156.837","8.946","1005.831","947.969"
"1","27","10","410","113","9.6","1","335.778","18.977","2091.202","2005.247"
"1","27","11","348","164","13","1","392.622","25","2424.799","2329.003"
"1","27","12","89","182","13.2","2.1","248.738","19.319","1593.951","1521.612"
"1","27","13","4","183","13.6","2","188.18","17.677","1220.055","1157.123"
"1","27","14","0","125","14","2","124.488","16.117","813.046","759.545"
"1","27","15","0","59","12.4","2.1","57.345","12.395","380.82","336.408"
"1","27","16","0","26","11","1","25.238","9.569","169.703","129.385"
"1","27","17","0","3","11","2","2.907","9.079","19.588","0"
"1","27","18","0","0","11","4.1","0","11","0","0"
"1","27","19","0","0","14","1","0","14","0","0"
"1","27","20","0","0","15","7.2","0","15","0","0"
"1","27","21","0","0","13.9","7.2","0","13.9","0","0"
"1","27","22","0","0","14","6.1","0","14","0","0"
"1","27","23","0","0","15","10.8","0","15","0","0"
"1","28","0","0","0","14.2","6.2","0","14.2","0","0"
"1","28","1","0","0","13","4.1","0","13","0","0"
"1","28","2","0","0","12.5","5.1","0","12.5","0","0"
"1","28","3","0","0","12","6.2","0","12","0","0"
"1","28","4","0","0","12","7.2","0","12","0","0"
"1","28","5","0","0","13","8.2","0","13","0","0"
"1","28","6","0","0","11.2","3.1","0","11.2","0","0"
"1","28","7","0","0","8","3","0","8","0","0"
"1","28","8","0","18","11","3","17.48","9.626","117.506","78.165"
"1","28","9","159","90","13.4","3.1","155.001","15.474","966.074","909.126"
"1","28","10","431","111","15","8.2","345.008","19.19","2145.758","2058.233"
"1","28","11","547","129","16.1","8.5","480.909","22.305","2995.733","2881.776"
"1","28","12","637","117","17.3","8.7","559.446","24.64","3464.535","3334.423"
"1","28","13","636","116","17","10.8","555.958","23.345","3462.819","3332.769"
"1","28","14","556","119","18","10.8","473.419","23.344","2930.558","2818.759"
"1","28","15","423","104","16.8","11.8","327.937","20.084","2024.882","1940.816"
"1","28","16","145","79","16","9.7","135.349","17.136","833.335","779.384"
"1","28","17","0","13","15","8.2","12.616","14.32","83.068","44.364"
"1","28","18","0","0","13.8","6.2","0","13.8","0","0"
"1","28","19","0","0","14","8.2","0","14","0","0"
"1","28","20","0","0","13","6.1","0","13","0","0"
"1","28","21","0","0","13.1","5.1","0","13.1","0","0"
"1","28","22","0","0","12","6.1","0","12","0","0"
"1","28","23","0","0","11","5.1","0","11","0","0"
"1","29","0","0","0","12","7.2","0","12","0","0"
"1","29","1","0","0","11.3","7.2","0","11.3","0","0"
"1","29","2","0","0","10.7","7.2","0","10.7","0","0"
"1","29","3","0","0","10","7.2","0","10","0","0"
"1","29","4","0","0","10","8.2","0","10","0","0"
"1","29","5","0","0","10","8.7","0","10","0","0"
"1","29","6","0","0","10.2","7.2","0","10.2","0","0"
"1","29","7","0","0","10","7.2","0","10","0","0"
"1","29","8","0","19","11","6.1","18.453","10.1","123.79","84.332"
"1","29","9","163","91","12.8","8.2","157.701","14.114","988.895","931.424"
"1","29","10","429","113","14.4","8.5","347.332","18.523","2168.599","2080.412"
"1","29","11","550","125","16","8.7","479.85","22.096","2992.57","2878.719"
"1","29","12","519","166","17","10.8","534.975","23.04","3345.646","3219.737"
"1","29","13","530","162","17","10.8","536.439","23.091","3352.661","3226.506"
"1","29","14","476","153","17","8.7","462.638","23.019","2876.515","2766.488"
"1","29","15","427","106","17","8.7","333.541","21.143","2051.267","1966.453"
"1","29","16","154","81","15","9.7","144.569","16.251","894.431","839.112"
"1","29","17","0","15","14","7.2","14.561","13.298","96.312","57.364"
"1","29","18","0","0","13.4","4.1","0","13.4","0","0"
"1","29","19","0","0","14","3","0","14","0","0"
"1","29","20","0","0","13","8.2","0","13","0","0"
"1","29","21","0","0","12.9","5.1","0","12.9","0","0"
"1","29","22","0","0","12.7","5.5","0","12.7","0","0"
"1","29","23","0","0","12.6","5.8","0","12.6","0","0"
"1","30","0","0","0","12.4","6.2","0","12.4","0","0"
"1","30","1","0","0","12.2","5.8","0","12.2","0","0"
"1","30","2","0","0","12.1","5.5","0","12.1","0","0"
"1","30","3","0","0","11.9","5.1","0","11.9","0","0"
"1","30","4","0","0","12","11.8","0","12","0","0"
"1","30","5","0","0","12","9.7","0","12","0","0"
"1","30","6","0","0","11.4","4.1","0","11.4","0","0"
"1","30","7","0","0","12","5.1","0","12","0","0"
"1","30","8","0","17","13","4.1","16.505","11.829","109.883","70.683"
"1","30","9","0","70","13.2","5.1","70.057","13.227","463.518","417.442"
"1","30","10","87","150","15","8.2","202.583","17.036","1302.441","1237.499"
"1","30","11","233","191","15","10.8","349.84","18.584","2235.379","2145.241"
"1","30","12","380","187","16.4","10.8","460.918","21.447","2909.615","2798.504"
"1","30","13","344","203","16","10.8","454.509","21.031","2876.602","2766.571"
"1","30","14","315","180","16","10.8","391.393","20.255","2475.049","2377.721"
"1","30","15","274","128","15.3","11.8","278.689","17.957","1755.207","1678.591"
"1","30","16","102","87","15","10.8","130.712","15.95","822.027","768.327"
"1","30","17","0","15","13","8.7","14.561","12.348","96.716","57.76"
"1","30","18","0","0","12.8","8.7","0","12.8","0","0"
"1","30","19","0","0","12","8.7","0","12","0","0"
"1","30","20","0","0","12","11.8","0","12","0","0"
"1","30","21","0","0","11.8","13.9","0","11.8","0","0"
"1","30","22","0","0","10.9","12","0","10.9","0","0"
"1","30","23","0","0","10","10.1","0","10","0","0"
"1","31","0","0","0","9.1","8.2","0","9.1","0","0"
"1","31","1","0","0","8.8","6.5","0","8.8","0","0"
"1","31","2","0","0","8.4","4.8","0","8.4","0","0"
"1","31","3","0","0","8.1","3.1","0","8.1","0","0"
"1","31","4","0","0","8","3","0","8","0","0"
"1","31","5","0","0","7","2","0","7","0","0"
"1","31","6","0","0","7.2","5.1","0","7.2","0","0"
"1","31","7","0","0","7","5.1","0","7","0","0"
"1","31","8","0","19","8","4.1","18.451","6.808","125.571","86.08"
"1","31","9","176","77","9.4","5.1","150.071","10.948","948.671","892.121"
"1","31","10","320","144","10.7","7.4","323.64","14.793","2070.733","1985.364"
"1","31","11","458","171","12","9.7","477.739","17.582","3052.917","2937.049"
"1","31","12","661","115","12.3","8.2","579.618","20.168","3667.928","3530.459"
"1","31","13","661","113","14","7.2","575.932","22.633","3602.356","3467.282"
"1","31","14","582","118","13.6","7.2","494.168","20.933","3096.934","2979.585"
"1","31","15","449","106","13.2","7.2","347.346","18.122","2167.712","2079.551"
"1","31","16","160","85","12","6.1","151.859","13.881","951.168","894.562"
"1","31","17","0","16","11","2","15.533","9.9","104.295","65.199"
"1","31","18","0","0","10.9","3.1","0","10.9","0","0"
"1","31","19","0","0","10.6","4.1","0","10.6","0","0"
"1","31","20","0","0","10.3","3","0","10.3","0","0"
"1","31","21","0","0","9.9","4.1","0","9.9","0","0"
"1","31","22","0","0","9","3","0","9","0","0"
"1","31","23","0","0","7.6","7.2","0","7.6","0","0"
"2","1","0","0","0","5.9","1","0","5.9","0","0"
"2","1","1","0","0","4","1.4","0","4","0","0"
"2","1","2","0","0","2.5","1.7","0","2.5","0","0"
"2","1","3","0","0","1.3","2.1","0","1.3","0","0"
"2","1","4","0","0","0.5","2.1","0","0.5","0","0"
"2","1","5","0","0","-0.2","1","0","-0.2","0","0"
"2","1","6","0","0","-0.1","1","0","-0.1","0","0"
"2","1","7","0","0","0","2.1","0","0","0","0"
"2","1","8","88","25","0","1","46.06","-1.152","284.934","242.41"
"2","1","9","320","92","2.9","0","222.782","9.913","1397.372","1330.069"
"2","1","10","621","88","6","1","423.501","18.568","2630.712","2528.557"
"2","1","11","762","78","7","3.1","564.23","19.942","3546.182","3413.143"
"2","1","12","802","79","8.6","2.1","633.521","25.47","3906.986","3760.6"
