"PVWatts: Hourly PV Performance Data"
"Requested Location:","toulouse"
"Location:","MONTPELLIER, FRANCE"
"Lat (deg N):","43.58"
"Lng (deg E):","3.97"
"Elev (m):","6"
"DC System Size (kW):","8.505"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","0"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","27","20","0","0","17","2.1","0","17","0","0"
"4","27","21","0","0","16.4","7.2","0","16.4","0","0"
"4","27","22","0","0","16.3","6.9","0","16.3","0","0"
"4","27","23","0","0","16.1","6.5","0","16.1","0","0"
"4","28","0","0","0","16","6.2","0","16","0","0"
"4","28","1","0","0","15","4.5","0","15","0","0"
"4","28","2","0","0","14","2.7","0","14","0","0"
"4","28","3","0","0","13","1","0","13","0","0"
"4","28","4","0","0","12","1","0","12","0","0"
"4","28","5","0","1","12","1","1","9.506","7.847","0"
"4","28","6","0","28","12.3","2.1","28","11.046","218.232","170.811"
"4","28","7","6","114","15","2.1","115.888","16.31","879.896","818.988"
"4","28","8","26","210","16","1","222.67","21.528","1649.736","1570.726"
"4","28","9","29","305","16.9","4.1","323.512","22.948","2386.232","2287.479"
"4","28","10","44","307","17","5.1","340.323","22.815","2512.913","2410.524"
"4","28","11","2","302","17","7.2","303.672","21.113","2261.684","2166.435"
"4","28","12","2","221","17.7","8.2","222.739","20.266","1665.403","1585.997"
"4","28","13","1","217","17","8.8","217.855","19.303","1636.106","1557.438"
"4","28","14","1","197","17","8.2","197.794","19.118","1486.686","1411.725"
"4","28","15","0","165","16.9","8.7","165","18.456","1243.979","1174.833"
"4","28","16","3","173","16","6.2","174.651","18.068","1318.582","1247.676"
"4","28","17","3","131","16","5.1","132.155","17.529","999.609","936.055"
"4","28","18","0","57","15.6","4.1","57","15.611","435.312","383.678"
"4","28","19","0","5","14","2.1","5","12.347","38.746","0"
"4","28","20","0","0","15","3.1","0","15","0","0"
"4","28","21","0","0","15.2","5.1","0","15.2","0","0"
"4","28","22","0","0","15.1","4.8","0","15.1","0","0"
"4","28","23","0","0","15.1","4.4","0","15.1","0","0"
"4","29","0","0","0","15","4.1","0","15","0","0"
"4","29","1","0","0","13.8","3.4","0","13.8","0","0"
"4","29","2","0","0","12.5","2.8","0","12.5","0","0"
"4","29","3","0","0","11.3","2.1","0","11.3","0","0"
"4","29","4","0","0","11","2.1","0","11","0","0"
"4","29","5","0","1","11","1","1","8.447","7.883","0"
"4","29","6","0","29","11.9","1","29","10.297","226.773","179.191"
"4","29","7","7","116","14","2.1","118.229","15.36","901.205","839.831"
"4","29","8","26","213","16","5.1","225.764","19.255","1690.408","1610.369"
"4","29","9","75","279","17","7.2","327.127","21.366","2426.3","2326.404"
"4","29","10","81","346","18","7.2","407.596","23.756","2995.36","2878.486"
"4","29","11","82","392","18","7.2","460.801","24.68","3373.953","3244.999"
"4","29","12","81","411","17.1","8.2","481.643","23.577","3545.445","3410.813"
"4","29","13","5","393","18","5.1","397.288","25.179","2903.359","2789.326"
"4","29","14","8","278","18","5.1","284.369","22.864","2100.601","2009.786"
"4","29","15","1","164","16.9","4.1","164.692","19.614","1235.033","1166.096"
"4","29","16","0","122","17","4.1","122","18.529","919.482","857.706"
"4","29","17","0","73","16.3","3.1","73","16.706","554.759","500.717"
"4","29","18","0","27","15.6","2.1","27","14.644","207.098","159.889"
"4","29","19","0","3","15","3.1","3","13.431","23.136","0"
"4","29","20","0","0","14","2.1","0","14","0","0"
"4","29","21","0","0","14.2","2.1","0","14.2","0","0"
"4","29","22","0","0","13","3.1","0","13","0","0"
"4","29","23","0","0","13","1","0","13","0","0"
"4","30","0","0","0","12.7","3.1","0","12.7","0","0"
"4","30","1","0","0","12.2","2.8","0","12.2","0","0"
"4","30","2","0","0","11.6","2.4","0","11.6","0","0"
"4","30","3","0","0","11.1","2.1","0","11.1","0","0"
"4","30","4","0","0","11","2.1","0","11","0","0"
"4","30","5","0","1","11","1","1","8.437","7.884","0"
"4","30","6","0","31","11.6","1","31","10.057","242.668","194.784"
"4","30","7","11","118","13","1","121.545","14.722","927.692","865.735"
"4","30","8","11","224","16","1","229.439","21.773","1701.377","1621.059"
"4","30","9","77","281","18","1","330.662","27.503","2382.99","2284.328"
"4","30","10","102","391","19","3.1","468.872","29.323","3355.796","3227.436"
"4","30","11","189","429","20","3.1","588.108","33.393","4128.605","3973.703"
"4","30","12","267","434","20.5","4.1","667.568","34.594","4659.591","4484.939"
"4","30","13","531","309","20","5.1","765.69","34.556","5341.606","5139.778"
"4","30","14","639","249","21","4.1","759.353","37.346","5214.368","5017.764"
"4","30","15","746","142","20.9","4.1","660.354","35.171","4550.994","4380.48"
"4","30","16","659","128","20","5.1","494.192","29.349","3442.397","3311.192"
"4","30","17","440","125","19","4.1","296.927","25.038","2038.838","1949.692"
"4","30","18","138","82","16.7","3.1","111.198","18.487","773.252","714.647"
"4","30","19","0","11","15.5","2.1","11","14.235","84.528","39.601"
"4","30","20","0","0","14.2","3.1","0","14.2","0","0"
"4","30","21","0","0","13","1","0","13","0","0"
"4","30","22","0","0","12","1","0","12","0","0"
"4","30","23","0","0","11.3","0.5","0","11.3","0","0"
"5","1","0","0","0","11","2.1","0","11","0","0"
"5","1","1","0","0","10.8","2.1","0","10.8","0","0"
"5","1","2","0","0","10.7","2.1","0","10.7","0","0"
"5","1","3","0","0","10.6","2.1","0","10.6","0","0"
"5","1","4","0","0","10.5","0","0","10.5","0","0"
"5","1","5","0","2","10.2","1.5","2","7.985","15.798","0"
"5","1","6","0","33","11.3","2.1","33","10.168","258.199","210.018"
"5","1","7","11","121","13","1.5","124.619","14.673","951.546","889.062"
"5","1","8","11","227","14","2.1","232.507","18.786","1748.066","1666.556"
"5","1","9","75","284","16.5","2.1","332.801","24.319","2435.203","2335.052"
"5","1","10","55","370","18","1.5","412.28","29.263","2953.055","2837.492"
"5","1","11","81","396","18","3.1","464.587","28.428","3342.016","3214.104"
"5","1","12","56","439","18.6","5.1","488.249","27.51","3528.454","3394.39"
"5","1","13","56","429","17","6.2","477.416","24.724","3495.735","3362.762"
"5","1","14","55","391","18","5.1","435.175","25.903","3167.979","3045.674"
"5","1","15","77","310","16.4","6.2","363.86","22.089","2692.677","2585.009"
"5","1","16","32","252","16","6.7","269.938","19.77","2018.062","1929.474"
"5","1","17","18","156","14.6","3.8","163.127","17.314","1230.742","1161.905"
"5","1","18","0","63","13.3","1","63","13.8","485.058","432.429"
"5","1","19","0","11","12","1.5","11","10.333","86.004","41.049"
"5","1","20","0","0","12","0.5","0","12","0","0"
"5","1","21","0","0","11.5","1","0","11.5","0","0"
"5","1","22","0","0","10.8","1.4","0","10.8","0","0"
"5","1","23","0","0","10","1.7","0","10","0","0"
"5","2","0","0","0","9.3","2.1","0","9.3","0","0"
"5","2","1","0","0","9.2","2.4","0","9.2","0","0"
"5","2","2","0","0","9","2.8","0","9","0","0"
"5","2","3","0","0","8.9","3.1","0","8.9","0","0"
"5","2","4","0","0","10","3.1","0","10","0","0"
"5","2","5","0","1","10","3.1","1","8.243","7.89","0"
"5","2","6","0","16","11.5","5.1","16","10.428","125.044","79.37"
"5","2","7","0","84","12","2.6","84","12.333","650.979","594.954"
"5","2","8","15","189","13","3.6","196.56","16.092","1494.858","1419.698"
"5","2","9","68","290","14.2","5.1","334.454","19.667","2501.436","2399.379"
"5","2","10","181","361","16","5.1","500.649","24.916","3656.575","3518.195"
"5","2","11","294","394","15","9.8","643.715","22.862","4750.692","4572.528"
"5","2","12","395","390","13.8","6.2","738.357","26.187","5366.271","5163.422"
"5","2","13","475","358","15","5.1","769.816","29.72","5499.622","5291.208"
"5","2","14","593","262","16","0.5","739.717","42.999","4938.105","4752.601"
"5","2","15","653","182","16.9","5.1","640.38","29.153","4551.227","4380.705"
"5","2","16","381","225","16","4.1","439.571","25.407","3153.181","3031.348"
"5","2","17","144","169","14","3.1","226.425","18.894","1660.231","1580.955"
"5","2","18","0","64","13.3","2.1","64","13.849","492.648","439.866"
"5","2","19","0","7","12","5.1","7","10.861","54.603","10.223"
"5","2","20","0","0","11","3.1","0","11","0","0"
"5","2","21","0","0","11","4.1","0","11","0","0"
"5","2","22","0","0","11","4.1","0","11","0","0"
"5","2","23","0","0","9","2.6","0","9","0","0"
"5","3","0","0","0","8.5","2.1","0","8.5","0","0"
"5","3","1","0","0","8","2.6","0","8","0","0"
"5","3","2","0","0","8.3","2.8","0","8.3","0","0"
"5","3","3","0","0","8.6","3.1","0","8.6","0","0"
"5","3","4","0","0","9","3.6","0","9","0","0"
"5","3","5","0","2","10","3.1","2","8.256","15.78","0"
"5","3","6","0","36","10.9","6.2","36","10.3","281.508","232.88"
"5","3","7","30","137","12","6.2","147.084","13.382","1123.267","1056.916"
"5","3","8","137","229","14","7.2","298.49","17.797","2230.068","2135.698"
"5","3","9","192","334","14.9","6.2","460.087","22.064","3394.719","3265.084"
"5","3","10","265","364","16","6.2","569.183","25.261","4148.419","3992.802"
"5","3","11","270","412","16","6.7","642.017","26.144","4666.328","4491.417"
"5","3","12","272","432","15.8","8.2","672.538","25.206","4911.604","4727.146"
"5","3","13","271","422","17","8.2","657.589","26.229","4778.585","4599.337"
"5","3","14","265","385","17","9.8","599.108","24.413","4387.11","4222.746"
"5","3","15","269","313","15.9","8.7","502.484","22.517","3700.96","3561.068"
"5","3","16","318","230","17","8.7","409.914","22.25","2990.31","2873.593"
"5","3","17","289","151","16","8.2","267.055","19.286","1919.581","1833.611"
"5","3","18","102","87","14.8","6.2","109.774","15.858","789.414","730.463"
"5","3","19","0","12","14","3.6","12","12.899","92.764","47.685"
"5","3","20","0","0","13","1.5","0","13","0","0"
"5","3","21","0","0","12.5","2.1","0","12.5","0","0"
"5","3","22","0","0","12.1","2.1","0","12.1","0","0"
"5","3","23","0","0","11.6","2.1","0","11.6","0","0"
"5","4","0","0","0","11.2","2.1","0","11.2","0","0"
"5","4","1","0","0","10.8","2.4","0","10.8","0","0"
"5","4","2","0","0","10.4","2.8","0","10.4","0","0"
"5","4","3","0","0","10","3.1","0","10","0","0"
"5","4","4","0","0","10","3.1","0","10","0","0"
"5","4","5","0","3","10","3.1","3","8.295","23.666","0"
"5","4","6","51","57","10.6","4.1","65.119","10.444","483.693","431.091"
"5","4","7","272","141","13","3.6","233.355","16.893","1672.067","1592.492"
"5","4","8","541","156","15","3.1","432.113","24.245","3069.426","2950.238"
"5","4","9","678","171","16.2","2.1","618.204","32.044","4315.998","4154.266"
"5","4","10","803","141","17","2.6","764.88","35.844","5282.295","5082.911"
"5","4","11","846","140","18","2.1","862.815","40.884","5827.525","5605.094"
"5","4","12","846","150","19.1","5.1","900.136","36.515","6219.621","5979.813"
"5","4","13","836","151","19","5.1","879.684","36.084","6089.265","5855.309"
"5","4","14","811","142","20","5.7","799.131","34.515","5563.665","5352.55"
"5","4","15","708","167","19.7","6.2","667.419","31.114","4698.57","4522.419"
"5","4","16","558","160","18","5.7","477.124","26.399","3387.589","3258.188"
"5","4","17","273","160","18","5.1","270.383","22.721","1919.461","1833.495"
"5","4","18","44","81","15.8","4.1","90.956","16.853","670.211","613.784"
"5","4","19","0","12","15","2.6","12","13.757","92.41","47.338"
"5","4","20","0","0","14","4.1","0","14","0","0"
"5","4","21","0","0","12.9","3.1","0","12.9","0","0"
"5","4","22","0","0","12.2","2.1","0","12.2","0","0"
"5","4","23","0","0","11.4","1","0","11.4","0","0"
"5","5","0","0","0","10.7","0","0","10.7","0","0"
"5","5","1","0","0","10.4","0.7","0","10.4","0","0"
"5","5","2","0","0","10","1.4","0","10","0","0"
"5","5","3","0","0","9.7","2.1","0","9.7","0","0"
"5","5","4","0","0","10","2.6","0","10","0","0"
"5","5","5","0","1","10","4.1","1","8.44","7.884","0"
"5","5","6","0","18","10.6","4.1","18","9.4","141.311","95.334"
"5","5","7","0","61","12.8","3.6","61","12.598","472.18","419.809"
"5","5","8","0","110","15","3.1","110","16.12","838.152","778.151"
"5","5","9","0","156","16.4","3.1","156","18.776","1174.409","1106.881"
"5","5","10","1","192","17.2","2","192.78","21.111","1435.783","1362.063"
"5","5","11","1","217","18","1","217.857","23.779","1602.602","1524.774"
"5","5","12","4","223","18.8","4.1","226.556","22.748","1674.602","1594.964"
"5","5","13","4","219","19","4.1","222.496","22.879","1643.57","1564.715"
"5","5","14","3","200","19","4.6","202.438","22.21","1500.03","1424.742"
"5","5","15","184","344","19.3","5.1","474.488","27.537","3418.023","3287.622"
"5","5","16","443","212","19","3.1","464.884","29.579","3265.903","3140.46"
"5","5","17","444","127","18","3.1","307.735","24.892","2125.434","2033.943"
"5","5","18","184","83","16.9","3.1","125.179","19.053","856.459","796.061"
"5","5","19","0","14","15","2.6","14","13.911","107.737","62.383"
"5","5","20","0","0","14","2.1","0","14","0","0"
"5","5","21","0","0","13.9","0","0","13.9","0","0"
"5","5","22","0","0","14","1.5","0","14","0","0"
"5","5","23","0","0","13","2.1","0","13","0","0"
"5","6","0","0","0","12.6","2.1","0","12.6","0","0"
"5","6","1","0","0","12.7","2.1","0","12.7","0","0"
"5","6","2","0","0","12.8","2.1","0","12.8","0","0"
"5","6","3","0","0","12.9","2.1","0","12.9","0","0"
"5","6","4","0","0","13","3.1","0","13","0","0"
"5","6","5","0","2","13","3.1","2","11.331","15.568","0"
"5","6","6","0","40","13.7","3.1","40","12.941","309.155","259.994"
"5","6","7","15","128","15","4.1","133.192","16.482","1007.799","944.062"
"5","6","8","27","226","16","4.6","239.944","19.775","1793.044","1710.378"
"5","6","9","61","298","16.7","6.2","338.573","21.709","2509.615","2407.322"
"5","6","10","78","357","17","4.6","417.999","24.803","3057.545","2938.729"
"5","6","11","79","401","17","5.1","468.872","25.447","3421.114","3290.611"
"5","6","12","80","420","17.8","6.2","491.297","25.748","3580.128","3444.332"
"5","6","13","231","404","18","7.2","606.373","27.067","4389.463","4225.012"
"5","6","14","328","373","18","6.2","640.245","28.689","4593.797","4421.659"
"5","6","15","441","276","18.4","6.2","589.772","28.266","4221.38","4063.116"
"5","6","16","259","253","18","5.7","401.493","24.921","2901.601","2787.622"
"5","6","17","105","171","17.3","5.9","214.025","20.471","1568.498","1491.519"
"5","6","18","0","69","16.6","6.2","69","16.906","523.887","470.474"
"5","6","19","0","8","16","4.6","8","14.879","61.298","16.796"
"5","6","20","0","0","16","4.1","0","16","0","0"
"5","6","21","0","0","16","4.1","0","16","0","0"
"5","6","22","0","0","16","3.6","0","16","0","0"
"5","6","23","0","0","16","4.4","0","16","0","0"
"5","7","0","0","0","16","5.1","0","16","0","0"
"5","7","1","0","0","15.9","5.5","0","15.9","0","0"
"5","7","2","0","0","15.7","5.8","0","15.7","0","0"
"5","7","3","0","0","15.6","6.2","0","15.6","0","0"
"5","7","4","0","0","16","6.2","0","16","0","0"
"5","7","5","0","1","16","7.7","1","15.008","7.658","0"
"5","7","6","0","19","15.9","7.2","19","15.14","145.412","99.359"
"5","7","7","0","62","16","7.2","62","15.941","472.795","420.412"
"5","7","8","0","111","16","8.2","111","16.702","843.55","783.432"
"5","7","9","0","156","16.1","8.7","156","17.45","1181.519","1113.827"
"5","7","10","3","234","17","10.8","236.353","19.188","1775.883","1693.659"
"5","7","11","2","310","17","10.8","311.723","20.159","2331.884","2234.668"
"5","7","12","3","368","17.4","11.8","370.68","21.098","2760.956","2651.247"
"5","7","13","5","401","17","9.8","405.391","21.688","3011.252","2893.883"
"5","7","14","29","381","17","10.3","404.692","21.545","3007.389","2890.14"
"5","7","15","62","324","17.3","9.8","368.255","21.531","2733.716","2624.823"
"5","7","16","31","258","17.1","8.7","275.849","20.356","2057.323","1967.68"
"5","7","17","18","163","17","7.7","170.424","18.849","1277.39","1207.459"
"5","7","18","0","70","16.8","7.2","70","17.035","531.169","477.608"
"5","7","19","0","8","16.4","6.7","8","15.505","61.126","16.627"
"5","7","20","0","0","16","6.2","0","16","0","0"
"5","7","21","0","0","16.4","6.2","0","16.4","0","0"
"5","7","22","0","0","16","5.1","0","16","0","0"
"5","7","23","0","0","16","5.1","0","16","0","0"
"5","8","0","0","0","15.7","4.1","0","15.7","0","0"
"5","8","1","0","0","15.8","4.1","0","15.8","0","0"
"5","8","2","0","0","15.8","4.1","0","15.8","0","0"
"5","8","3","0","0","15.9","4.1","0","15.9","0","0"
"5","8","4","0","0","16","4.1","0","16","0","0"
"5","8","5","0","3","16","5.1","3","14.746","23","0"
"5","8","6","0","43","16.8","4.1","43","16.251","327.448","277.934"
"5","8","7","15","130","18","4.1","135.286","19.582","1009.483","945.709"
"5","8","8","27","228","18","5.1","242.098","21.626","1793.954","1711.264"
"5","8","9","61","301","18","5.1","341.892","23.728","2510.76","2408.433"
"5","8","10","124","382","18","4.6","479.568","27.073","3469.537","3337.434"
"5","8","11","189","434","18","4.6","597.226","29.708","4269.082","4109.074"
"5","8","12","271","433","18.3","4.1","675.683","32.613","4763.066","4584.421"
"5","8","13","344","402","20","3.6","704.828","35.736","4891.626","4707.957"
"5","8","14","418","336","20","2.6","678.381","36.935","4674.251","4499.037"
"5","8","15","450","272","19","3.1","594.218","33.045","4156.726","4000.808"
"5","8","16","397","217","18","2.6","446.55","29.106","3150.232","3028.492"
"5","8","17","298","153","18","4.1","276.69","23.5","1954.952","1868.047"
"5","8","18","108","89","16.7","2.1","114.699","18.849","814.015","754.536"
"5","8","19","0","14","16","1","14","14.648","107.383","62.035"
"5","8","20","0","0","15","1","0","15","0","0"
"5","8","21","0","0","15","2.1","0","15","0","0"
"5","8","22","0","0","15","2.1","0","15","0","0"
"5","8","23","0","0","14.1","2.1","0","14.1","0","0"
"5","9","0","0","0","13.2","2.1","0","13.2","0","0"
"5","9","1","0","0","12.6","2.1","0","12.6","0","0"
"5","9","2","0","0","12","2.1","0","12","0","0"
"5","9","3","0","0","11.4","2.1","0","11.4","0","0"
"5","9","4","0","0","11","1.5","0","11","0","0"
"5","9","5","0","5","12","2.6","5","10.281","39.101","0"
"5","9","6","0","44","13.7","1","44","12.678","340.467","290.699"
